run_id,round,query_source,action,query,question,gold_answer,supporting_ids,retrieved_ids,support_in_current_retrieved,support_seen_before,new_support_in_current_retrieved,cumulative_support_after_step,raw_rank_first_support,original_question_rank_first_support,support_in_raw_top50,support_in_original_question_top50,categories
3hop1__108833_720914_41132,2,memory,abstain,Where did Titian die?,How many times did the plague occur in the city where the painter of The Bacchanal of the Andrians died?,22,"[""3hop1__108833_720914_41132::p0"", ""3hop1__108833_720914_41132::p11"", ""3hop1__108833_720914_41132::p6""]","[""3hop1__820301_720914_27537::p11"", ""2hop__31124_31122::p11"", ""3hop1__108833_720914_41132::p6"", ""3hop1__108833_720914_41132::p0"", ""3hop1__108833_720914_41132::p5""]","[""3hop1__108833_720914_41132::p0"", ""3hop1__108833_720914_41132::p6""]","[""3hop1__108833_720914_41132::p0"", ""3hop1__108833_720914_41132::p6""]",[],"[""3hop1__108833_720914_41132::p0"", ""3hop1__108833_720914_41132::p6""]",5,1,"[""3hop1__108833_720914_41132::p0"", ""3hop1__108833_720914_41132::p11"", ""3hop1__108833_720914_41132::p6""]","[""3hop1__108833_720914_41132::p0"", ""3hop1__108833_720914_41132::p6""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context"", ""query_drops_question_constraints""]"
3hop1__129499_33897_81096,2,memory,abstain,What is the largest city by population in Arizona?,Who won the 1993 Indy Car race in the city with the largest population in the state where Poachie Range is located?,Mario Andretti,"[""3hop1__129499_33897_81096::p1"", ""3hop1__129499_33897_81096::p16"", ""3hop1__129499_33897_81096::p3""]","[""4hop1__726391_153080_33952_34109::p14"", ""4hop1__342858_131850_33952_33939::p11"", ""4hop1__236903_153080_33897_81096::p16"", ""3hop1__129499_33897_81096::p1"", ""4hop1__813171_153080_33897_81096::p5""]","[""3hop1__129499_33897_81096::p1""]","[""3hop1__129499_33897_81096::p1""]",[],"[""3hop1__129499_33897_81096::p1""]",7,1,"[""3hop1__129499_33897_81096::p3""]","[""3hop1__129499_33897_81096::p1"", ""3hop1__129499_33897_81096::p16""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context"", ""top_k_too_small""]"
3hop1__135659_87694_64412,2,memory,refine_query,When did Mantua become its own country?,When did the place where St for whom the Mantua Cathedral was named for basilica the head of the catholic religion is located in become its own country?,11 February 1929,"[""3hop1__135659_87694_64412::p0"", ""3hop1__135659_87694_64412::p18"", ""3hop1__135659_87694_64412::p19""]","[""3hop2__90098_60649_10557::p9"", ""3hop2__145209_20335_9331::p15"", ""3hop1__144439_443779_52195::p5"", ""3hop1__135659_87694_64412::p18"", ""3hop1__135659_87694_64412::p16""]","[""3hop1__135659_87694_64412::p18""]","[""3hop1__135659_87694_64412::p18""]",[],"[""3hop1__135659_87694_64412::p18""]",15,1,"[""3hop1__135659_87694_64412::p18"", ""3hop1__135659_87694_64412::p19""]","[""3hop1__135659_87694_64412::p0"", ""3hop1__135659_87694_64412::p18"", ""3hop1__135659_87694_64412::p19""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context"", ""top_k_too_small"", ""per_subquery_or_total_top_k_too_small""]"
3hop1__135659_87694_64412,3,memory,abstain,"When did Lombardy, Italy, become its own country?",When did the place where St for whom the Mantua Cathedral was named for basilica the head of the catholic religion is located in become its own country?,11 February 1929,"[""3hop1__135659_87694_64412::p0"", ""3hop1__135659_87694_64412::p18"", ""3hop1__135659_87694_64412::p19""]","[""4hop1__767417_624859_355213_203322::p12"", ""2hop__286093_361551::p15"", ""2hop__286093_361551::p18"", ""3hop1__135659_87694_64412::p18"", ""3hop1__135659_87694_64412::p16""]","[""3hop1__135659_87694_64412::p18""]","[""3hop1__135659_87694_64412::p18""]",[],"[""3hop1__135659_87694_64412::p18""]",,1,[],"[""3hop1__135659_87694_64412::p0"", ""3hop1__135659_87694_64412::p18"", ""3hop1__135659_87694_64412::p19""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context"", ""dense_recall_miss_top50""]"
3hop1__140786_2053_5289,3,memory,abstain,What UK record label was acquired by a major American broadcaster based in New York?,"What UK label was bought by the major broadcaster that, along with ABC and the network of the show Just Men!?, is based in New York?",Oriole Records.,"[""3hop1__140786_2053_5289::p17"", ""3hop1__140786_2053_5289::p5"", ""3hop1__140786_2053_5289::p7""]","[""3hop1__652852_2053_52946::p10"", ""3hop1__140786_2053_52946::p8"", ""3hop1__140786_2053_5289::p17"", ""3hop1__140786_2053_5289::p7"", ""2hop__151750_141308::p7""]","[""3hop1__140786_2053_5289::p17"", ""3hop1__140786_2053_5289::p7""]","[""3hop1__140786_2053_5289::p17"", ""3hop1__140786_2053_5289::p5"", ""3hop1__140786_2053_5289::p7""]",[],"[""3hop1__140786_2053_5289::p17"", ""3hop1__140786_2053_5289::p5"", ""3hop1__140786_2053_5289::p7""]",3,3,"[""3hop1__140786_2053_5289::p17"", ""3hop1__140786_2053_5289::p7""]","[""3hop1__140786_2053_5289::p17"", ""3hop1__140786_2053_5289::p5"", ""3hop1__140786_2053_5289::p7""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context""]"
3hop1__140786_2053_52946,2,memory,abstain,Is the network of Just Men! based in New York?,"When is Celebrity Big Brother coming to the broadcast company that, along with the network of Just Men!?, and ABC, is one of the major broadcasters based in New York?","February 7, 2018","[""3hop1__140786_2053_52946::p1"", ""3hop1__140786_2053_52946::p19"", ""3hop1__140786_2053_52946::p8""]","[""3hop1__140786_2053_52946::p1"", ""3hop1__140786_2053_5289::p5"", ""3hop1__140786_2053_52946::p0"", ""3hop1__140786_2053_52946::p8"", ""3hop1__140786_2053_52946::p19""]","[""3hop1__140786_2053_52946::p1"", ""3hop1__140786_2053_52946::p19"", ""3hop1__140786_2053_52946::p8""]","[""3hop1__140786_2053_52946::p1"", ""3hop1__140786_2053_52946::p19"", ""3hop1__140786_2053_52946::p8""]",[],"[""3hop1__140786_2053_52946::p1"", ""3hop1__140786_2053_52946::p19"", ""3hop1__140786_2053_52946::p8""]",1,2,"[""3hop1__140786_2053_52946::p1"", ""3hop1__140786_2053_52946::p8""]","[""3hop1__140786_2053_52946::p1"", ""3hop1__140786_2053_52946::p19"", ""3hop1__140786_2053_52946::p8""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context""]"
3hop1__144439_443779_52195,2,memory,abstain,Who was the president of East Timor (Timor-Leste) in 2008?,who is the president of newly declared independent country of the country of the birthplace of Mulham Arufin–Timor Leste Commission of Truth and Friendship?,Francisco Guterres,"[""3hop1__144439_443779_52195::p2"", ""3hop1__144439_443779_52195::p3"", ""3hop1__144439_443779_52195::p7""]","[""3hop1__144439_443779_52195::p7"", ""3hop1__105767_443779_52195::p3"", ""3hop1__103881_443779_52195::p7"", ""2hop__91211_90973::p9"", ""2hop__471509_136043::p0""]","[""3hop1__144439_443779_52195::p7""]","[""3hop1__144439_443779_52195::p7""]",[],"[""3hop1__144439_443779_52195::p7""]",1,1,"[""3hop1__144439_443779_52195::p3"", ""3hop1__144439_443779_52195::p7""]","[""3hop1__144439_443779_52195::p2"", ""3hop1__144439_443779_52195::p3"", ""3hop1__144439_443779_52195::p7""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context""]"
3hop1__145194_160545_62931,2,memory,answer,What country is Bangkok located in?,The Beach was filmed in what location of the country that contains the birth city of Siddhi Savetsila?,island Koh Phi Phi,"[""3hop1__145194_160545_62931::p19"", ""3hop1__145194_160545_62931::p5"", ""3hop1__145194_160545_62931::p9""]","[""4hop3__577443_88460_30152_20999::p17"", ""4hop3__372437_88460_30152_20999::p5"", ""3hop1__145194_160545_62931::p18"", ""3hop1__145194_160545_62931::p9"", ""3hop1__145194_160545_62931::p19""]","[""3hop1__145194_160545_62931::p19"", ""3hop1__145194_160545_62931::p9""]","[""3hop1__145194_160545_62931::p19"", ""3hop1__145194_160545_62931::p9""]",[],"[""3hop1__145194_160545_62931::p19"", ""3hop1__145194_160545_62931::p9""]",39,2,"[""3hop1__145194_160545_62931::p5""]","[""3hop1__145194_160545_62931::p19"", ""3hop1__145194_160545_62931::p9""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""top_k_too_small"", ""per_subquery_or_total_top_k_too_small"", ""query_drops_question_constraints""]"
3hop1__222497_309482_27537,2,memory,abstain,Where did Luigi Nono work before composing 'Al gran sole carico d'amore'?,Why did Roncalli leave the place where the composer of Al gran sole carico d'amore worked?,for the conclave in Rome,"[""3hop1__222497_309482_27537::p0"", ""3hop1__222497_309482_27537::p12"", ""3hop1__222497_309482_27537::p17""]","[""3hop1__222497_309482_27537::p0"", ""3hop1__28841_547811_80702::p13"", ""3hop1__254856_400692_51423::p17"", ""2hop__478978_124498::p13"", ""3hop1__222497_309482_27537::p12""]","[""3hop1__222497_309482_27537::p0"", ""3hop1__222497_309482_27537::p12""]","[""3hop1__222497_309482_27537::p0"", ""3hop1__222497_309482_27537::p12""]",[],"[""3hop1__222497_309482_27537::p0"", ""3hop1__222497_309482_27537::p12""]",1,3,"[""3hop1__222497_309482_27537::p0"", ""3hop1__222497_309482_27537::p17""]","[""3hop1__222497_309482_27537::p0"", ""3hop1__222497_309482_27537::p12"", ""3hop1__222497_309482_27537::p17""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context""]"
3hop1__239036_15840_36002,3,memory,abstain,What were the technical or market advantages of the Sega Genesis compared to the Xexyz platform?,What were the Genesis's advantages over the platform of Xexys?,built on 16-bit architectures and offered improved graphics and sound,"[""3hop1__239036_15840_36002::p3"", ""3hop1__239036_15840_36002::p8"", ""3hop1__239036_15840_36002::p9""]","[""3hop1__239036_15840_36002::p8"", ""3hop1__346812_15840_36002::p12"", ""3hop1__239036_15840_36002::p3"", ""3hop1__742464_15840_36002::p8""]","[""3hop1__239036_15840_36002::p3"", ""3hop1__239036_15840_36002::p8""]","[""3hop1__239036_15840_36002::p3"", ""3hop1__239036_15840_36002::p8""]",[],"[""3hop1__239036_15840_36002::p3"", ""3hop1__239036_15840_36002::p8""]",1,4,"[""3hop1__239036_15840_36002::p3"", ""3hop1__239036_15840_36002::p8"", ""3hop1__239036_15840_36002::p9""]","[""3hop1__239036_15840_36002::p3"", ""3hop1__239036_15840_36002::p8""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context""]"
3hop1__248929_160713_77246,3,memory,abstain,What was the name of the country where Kohat is located before it became part of Pakistan?,What is the meaning of the word that is also a majority religion in the region that became India when the country where Kohat is located was created in the Arabic dictionary?,the country of India,"[""3hop1__248929_160713_77246::p12"", ""3hop1__248929_160713_77246::p17"", ""3hop1__248929_160713_77246::p6""]","[""3hop1__248929_160713_77246::p6"", ""4hop1__860115_798482_131926_13165::p12"", ""4hop1__43565_624859_355213_203322::p14"", ""3hop1__248929_160713_77246::p0"", ""3hop1__248929_160713_77246::p3""]","[""3hop1__248929_160713_77246::p6""]","[""3hop1__248929_160713_77246::p6""]",[],"[""3hop1__248929_160713_77246::p6""]",1,8,"[""3hop1__248929_160713_77246::p6""]","[""3hop1__248929_160713_77246::p17"", ""3hop1__248929_160713_77246::p6""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context""]"
3hop1__254856_400692_51423,2,memory,abstain,"What is the name of the castle located in Millbrook, Ontario?",What is the name of the castle found in the birthplace of the performer of Falling Out?,Casa Loma,"[""3hop1__254856_400692_51423::p13"", ""3hop1__254856_400692_51423::p3"", ""3hop1__254856_400692_51423::p5""]","[""4hop1__860115_798482_131926_90707::p2"", ""3hop1__254856_400692_51423::p16"", ""3hop1__254856_400692_51423::p0"", ""3hop1__254856_400692_51423::p5"", ""3hop1__254856_400692_51423::p9""]","[""3hop1__254856_400692_51423::p5""]","[""3hop1__254856_400692_51423::p5""]",[],"[""3hop1__254856_400692_51423::p5""]",5,1,"[""3hop1__254856_400692_51423::p3"", ""3hop1__254856_400692_51423::p5""]","[""3hop1__254856_400692_51423::p5""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context""]"
3hop1__273571_834494_34109,3,memory,abstain,"What is the city in Pima County, Arizona that contains Summit?",What's the PBS station located in the city contained within the county where Summit is also located?,KUAT-TV 6,"[""3hop1__273571_834494_34109::p12"", ""3hop1__273571_834494_34109::p13"", ""3hop1__273571_834494_34109::p18""]","[""3hop1__273571_834494_34109::p13"", ""3hop1__354480_834494_34053::p10"", ""3hop1__273571_834494_34109::p18"", ""3hop1__354480_834494_34088::p12"", ""3hop1__273571_834494_34109::p12""]","[""3hop1__273571_834494_34109::p12"", ""3hop1__273571_834494_34109::p13"", ""3hop1__273571_834494_34109::p18""]","[""3hop1__273571_834494_34109::p12"", ""3hop1__273571_834494_34109::p13"", ""3hop1__273571_834494_34109::p18""]",[],"[""3hop1__273571_834494_34109::p12"", ""3hop1__273571_834494_34109::p13"", ""3hop1__273571_834494_34109::p18""]",1,1,"[""3hop1__273571_834494_34109::p12"", ""3hop1__273571_834494_34109::p13"", ""3hop1__273571_834494_34109::p18""]","[""3hop1__273571_834494_34109::p13""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context""]"
3hop1__346812_15840_36002,2,memory,answer,What were the technical or market advantages of the Sega Genesis compared to the Nintendo Entertainment System?,What were the Genesis's advantages over the platform that plays Drac's Night Out?,built on 16-bit architectures and offered improved graphics and sound,"[""3hop1__346812_15840_36002::p12"", ""3hop1__346812_15840_36002::p7"", ""3hop1__346812_15840_36002::p8""]","[""3hop1__742464_15840_36002::p3"", ""3hop1__346812_15840_36002::p11"", ""3hop1__346812_15840_36002::p12"", ""3hop1__346812_15840_36002::p8"", ""3hop1__346812_15840_36002::p3""]","[""3hop1__346812_15840_36002::p12"", ""3hop1__346812_15840_36002::p8""]","[""3hop1__346812_15840_36002::p12"", ""3hop1__346812_15840_36002::p8""]",[],"[""3hop1__346812_15840_36002::p12"", ""3hop1__346812_15840_36002::p8""]",6,1,"[""3hop1__346812_15840_36002::p12"", ""3hop1__346812_15840_36002::p7"", ""3hop1__346812_15840_36002::p8""]","[""3hop1__346812_15840_36002::p12"", ""3hop1__346812_15840_36002::p7"", ""3hop1__346812_15840_36002::p8""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""top_k_too_small""]"
3hop1__354480_834494_34053,3,memory,answer,"What is the wettest year for Ajo, Arizona?",What was the wettest year for the city within the county that houses Eric Marcus Municipal Airport?,1905,"[""3hop1__354480_834494_34053::p10"", ""3hop1__354480_834494_34053::p14"", ""3hop1__354480_834494_34053::p18""]","[""3hop1__764280_834494_34053::p4"", ""3hop1__639955_834494_34053::p5"", ""3hop1__354480_834494_34053::p18"", ""3hop1__354480_834494_34099::p0"", ""3hop1__354480_834494_34053::p14""]","[""3hop1__354480_834494_34053::p14"", ""3hop1__354480_834494_34053::p18""]","[""3hop1__354480_834494_34053::p14"", ""3hop1__354480_834494_34053::p18""]",[],"[""3hop1__354480_834494_34053::p14"", ""3hop1__354480_834494_34053::p18""]",3,3,"[""3hop1__354480_834494_34053::p14"", ""3hop1__354480_834494_34053::p18""]","[""3hop1__354480_834494_34053::p14""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup""]"
3hop1__354480_834494_34099,2,memory,abstain,"What is the length of the city council terms in Ajo, Arizona?",How long are the city council terms in the city that is in the same county as Eric Marcus Municipal Airport?,four-year,"[""3hop1__354480_834494_34099::p0"", ""3hop1__354480_834494_34099::p11"", ""3hop1__354480_834494_34099::p13""]","[""3hop1__354480_834494_34099::p13"", ""3hop1__354480_834494_34099::p0"", ""3hop1__354480_834494_34088::p11"", ""3hop1__354480_834494_34053::p14"", ""4hop3__719125_132409_223216_35031::p17""]","[""3hop1__354480_834494_34099::p0"", ""3hop1__354480_834494_34099::p13""]","[""3hop1__354480_834494_34099::p0"", ""3hop1__354480_834494_34099::p13""]",[],"[""3hop1__354480_834494_34099::p0"", ""3hop1__354480_834494_34099::p13""]",1,1,"[""3hop1__354480_834494_34099::p0"", ""3hop1__354480_834494_34099::p11"", ""3hop1__354480_834494_34099::p13""]","[""3hop1__354480_834494_34099::p0""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context""]"
